DISTRICT,IN_TEST,DATE,_1_1,_10_13,_16_1,_16_2_1,_16_2_2,_16_3_1,_16_3_2,_16_3_3,_16_3_4,_16_3_5,_16_7_3,_4_4_2,_4_4_3,_9_1_10,_9_1_11,_9_1_12,_9_1_14,_9_1_15,_9_1_16,_9_1_2,_9_1_3,_9_1_4,_9_1_5,_9_1_6,_9_1_7,_9_1_8,_9_1_9,_9_3_2,_9_4_2,_9_4_4,_9_7_1,_9_7_2,_9_7_3
Arwal,No,Y201108,1575,59,,,,,,,,,,32,1123,115,147,124,,,,1328,762,777,775,,,,838,1748,,144,978,957,831
Arwal,No,Y201109,1404,58,,,,,,,,,,69,1011,2,1,2,,,,1454,1281,920,681,,,,178,1585,,122,883,697,862
Arwal,No,Y201110,1078,54,,,4,,,,,,,45,1039,115,199,147,453,169,464,1478,1135,945,752,,,,809,1276,,443,814,814,814
Arwal,No,Y201111,1007,175,,,1,,,,,,3,47,1121,1265,979,736,5,3,3,1708,1791,1425,1075,,,,1223,1358,,526,970,962,953
Arwal,No,Y201112,873,241,,,,,,,,,,105,1118,1187,1099,903,1395,399,291,1612,1521,1416,1152,,,,1322,898,,568,890,876,683
Arwal,No,Y201201,996,190,,,,,,,,,,33,801,1422,1327,1160,934,40,13,1324,1732,1691,1491,,,,1138,1225,,731,920,910,910
Arwal,No,Y201202,1056,16,,4,,,,1,,,,45,735,256,237,176,,,,1318,1541,1590,1474,,,,331,1323,18,160,949,946,946
Arwal,No,Y201203,1171,12,,,2,,,,,,1,46,663,1106,1179,1139,216,230,105,1089,1267,1378,1419,,,,819,1530,120,907,946,925,925
Arwal,No,Y201204,1339,24,,1,1,,,,,1,2,69,641,523,515,484,662,281,163,907,1070,1105,1223,,,,661,1358,,399,980,945,882
Arwal,No,Y201205,2232,,,4,,2,9,27,1,,,53,671,878,1016,1041,1600,940,647,524,1533,1728,1785,,,,500,1618,,815,1100,1087,973
Arwal,No,Y201206,1514,11,,2,,,,2,,1,,48,764,552,607,720,1090,737,505,1047,822,1012,1145,,,,776,1158,289,522,806,791,740
Arwal,No,Y201207,1733,11,,,,,,,,,,26,672,418,441,528,726,558,479,1285,1039,1136,1206,,,,858,1426,365,435,813,792,776
Arwal,No,Y201208,1365,,,,,,,,,,,53,1102,531,562,574,1498,1077,816,1438,1138,1165,1360,,,,784,1686,834,564,846,830,770
Arwal,No,Y201209,1232,,,,,,,,,,,44,1157,1071,909,901,1460,1335,1047,1561,1302,1066,1116,,,,1348,1449,714,799,965,949,756
Arwal,No,Y201210,835,,,,,,,,,,,43,1200,692,671,565,1118,1021,746,1171,1210,1166,962,,,,955,1229,470,403,971,933,821
Arwal,No,Y201211,761,10,,1,1,,,,,,,104,1123,1036,712,681,1291,963,829,1243,1550,1230,1081,,,,1103,1118,480,406,1040,1012,880
Arwal,No,Y201212,835,,2,,,,,,,,1,62,991,1348,1165,845,1447,1269,852,1261,1650,1476,1119,,,,1063,977,473,610,798,793,740
Arwal,No,Y201301,900,,,,1,,,,,,,61,1035,1113,1088,1003,1176,1034,891,1164,1590,1501,1353,,,,888,1087,429,701,1003,934,882
Arwal,No,Y201302,1014,,1,,,,,,,,,34,784,1461,1389,1240,1180,1121,1019,899,1439,1483,1385,,,,793,854,482,818,959,938,852
Arwal,No,Y201303,1489,,,,2,,,,,1,,43,640,1415,1499,1372,1219,1267,1161,1062,1452,1593,1439,,,,719,982,663,1042,1081,1045,943
Arwal,No,Y201304,1620,,,,1,1,,,,,,32,501,1121,1309,1356,860,988,976,847,1161,1421,1502,,,,685,948,571,1007,995,979,903
Arwal,No,Y201305,1719,,,,,,,,,,,41,592,589,757,780,531,625,650,727,733,975,1100,,,,568,892,674,663,930,900,839
Arwal,No,Y201306,2135,,,,,,,,,,,28,644,769,844,991,782,876,998,800,908,1018,1274,,,,627,1303,911,943,913,891,857
Arwal,No,Y201307,1586,,,,,,,,,,,19,654,696,783,831,827,879,863,1171,738,858,967,,,,897,1309,821,777,932,926,898
Arwal,No,Y201308,1475,,,,,,,,,,,85,1257,1193,999,1098,1043,924,1027,1522,909,818,1008,,,,1264,1723,996,1028,1009,1008,962
Arwal,No,Y201309,1037,0,,,,,,,,,,27,1022,918,714,692,894,717,654,1104,952,699,696,,,,936,1202,519,642,815,800,790
Arwal,No,Y201310,1020,0,,,,,,,,,,63,1230,1199,847,684,1017,758,616,1196,1348,1003,741,,,,922,1192,735,701,843,841,802
Arwal,No,Y201311,927,0,,,,,,,,,,43,1128,1553,1102,841,1878,1162,902,1349,1549,1134,832,0,0,0,1279,915,522,608,834,828,813
Arwal,No,Y201312,929,0,,,,,,,,,,249,864,1345,1183,921,1096,923,695,1175,1511,1275,979,0,0,0,997,677,517,556,782,779,773
Arwal,No,Y201401,1121,0,,,,,,,,,,36,952,1970,1908,1718,1687,1524,1352,1407,1777,1757,1526,0,0,0,1123,907,1010,1157,896,910,883
Arwal,No,Y201402,1274,0,,,,,,,,,,33,621,1968,1974,1903,1985,1603,1484,1216,1702,1674,1638,2,0,0,1080,965,1707,1626,807,803,786
Arwal,No,Y201403,1564,,,,,,,,,,,22,725,2008,2494,2445,2000,2500,2351,1217,1769,2193,2166,0,0,0,977,1165,1963,2106,1028,1025,940
Arwal,No,Y201404,1624,0,,,,,,,,,,40,571,1349,1762,2066,1482,1954,2257,999,1320,1725,1874,0,0,0,784,1088,1350,1573,1048,1044,969
Arwal,No,Y201405,1476,0,,,,,,,,,,50,658,977,1137,1461,1022,1285,1710,903,989,1147,1470,0,0,0,799,1139,1032,1128,974,975,923
Arwal,No,Y201406,1660,0,,,,,,,,,1,15,545,863,1247,1289,862,1060,1402,732,839,977,1233,0,0,0,650,1359,1014,1046,830,828,813
Arwal,No,Y201407,1599,0,,,,,,,,,,24,809,895,913,1093,997,1048,1331,1037,952,1028,1227,0,0,0,940,1592,1071,991,974,969,953
Arwal,No,Y201408,1475,0,,,,,,,,,,67,783,817,805,919,901,939,1142,1423,923,908,1071,0,0,0,1251,1638,791,758,868,856,805
Arwal,No,Y201409,1234,0,,,,,,,,,,44,1104,705,558,613,1214,1007,1134,1530,1195,969,1074,0,0,0,838,1756,841,541,880,874,842
Arwal,No,Y201410,971,0,,,,,,,,,,59,1179,793,503,541,1601,1076,968,1619,1444,1068,952,0,0,0,888,1372,669,477,905,905,869
Arwal,No,Y201411,971,0,,,,,,,,,,88,1271,1286,971,790,1699,1359,1166,1751,1912,1353,1113,0,0,0,1248,1209,705,655,903,903,878
Arwal,No,Y201412,902,8,,,,,,,,,,39,1159,1800,1385,1050,1712,1647,1345,1544,1685,1639,1299,0,0,0,1239,929,767,958,934,931,902
Arwal,No,Y201501,1074,,,,,,,,,,,43,997,1129,1319,1175,365,1629,1532,1415,387,1692,1551,1275,1,0,1001,656,687,916,953,947,907
Arwal,No,Y201502,1201,,,,,,,,,,,15,822,1010,1193,1100,100,700,1391,1168,45,694,1400,1574,753,10,899,579,540,1019,826,822,802
Arwal,No,Y201503,1454,,,,,,,,,,,18,680,1204,1520,1668,1,286,1012,976,34,222,906,1349,1490,819,688,1021,1174,1531,905,904,872
Arwal,No,Y201504,1458,0,,,,,,,,,,12,595,1073,1307,1514,0,80,342,751,7,105,336,1018,1024,966,600,1162,1489,1464,880,878,862
Arwal,No,Y201505,1438,,,,,,,,,,,9,608,967,1328,1501,8,60,254,898,7,58,239,1054,1238,1192,640,1143,711,1402,912,910,870
Arwal,No,Y201506,1854,,,,,,,,,,,23,661,966,1193,1424,1,54,150,992,1,72,141,931,1097,1245,717,1747,1770,1802,934,908,875
Arwal,No,Y201507,1590,0,,,,,,,,,,44,954,913,923,1158,4,37,95,1188,0,26,69,898,894,1014,963,1702,1554,1406,977,965,937
Arwal,No,Y201508,1388,0,,,,,,,,,,80,1096,907,948,1043,15,20,36,1450,0,2,29,922,977,1004,1176,1578,1064,1023,941,936,912
Arwal,No,Y201509,1140,0,,,,,,,,,,69,1097,1237,954,946,0,5,18,1489,0,8,15,1240,949,938,1190,1379,956,904,1011,997,987
Arwal,No,Y201510,1023,0,,,,,,,,,,92,1276,1431,1084,1042,0,3,19,1685,0,2,8,1443,1115,989,1338,1475,894,894,926,906,885
Arwal,No,Y201511,863,0,,,,,,,,,,77,1277,1559,1250,943,0,2,7,1742,0,0,6,1559,1251,934,1361,1172,878,890,883,878,861
Arwal,No,Y201512,895,9,,,,1,,,,,,70,994,1643,1442,1089,0,1,3,1462,0,0,13,1661,1476,1118,1075,1072,1097,1092,923,918,904
Arwal,No,Y201601,983,0,,,,1,,,,1,,52,900,1589,1601,1389,0,1,1,1305,0,1,1,1593,1608,1414,956,873,1154,1164,915,899,884
Arwal,No,Y201602,1228,0,,,,,,,,,,53,733,1552,1513,1410,0,1,2,1124,0,0,2,1412,1511,1434,797,817,1218,1285,868,865,845
Arwal,No,Y201603,1376,0,,,,,,,,,,57,2249,1368,1651,1624,0,1,1,952,0,1,1,1354,1643,1638,652,914,1477,1489,936,923,884
Arwal,No,Y201604,1299,0,,,,,,,,1,,40,666,1004,1132,1286,0,0,0,903,0,0,0,977,1180,1277,657,901,1472,1267,928,923,885
Arwal,No,Y201605,1536,0,,,,,,2,,2,1,62,582,1131,1193,1331,11,0,0,892,0,0,1,1088,1195,1353,605,711,955,1328,877,869,840
Arwal,No,Y201606,1575,0,,,,,,,,2,,62,600,1052,1169,1277,0,0,0,856,0,0,0,1062,1176,1304,588,1693,1574,1450,897,892,854
Arwal,No,Y201607,1398,0,,,,,,,,3,,82,925,933,1076,1194,0,0,0,1148,1,2,0,927,1081,1171,907,1589,1164,1143,907,905,847
Arwal,No,Y201608,1539,0,1,,,,,,,1,,78,1137,1040,1025,1240,0,0,0,1516,0,0,3,1141,1048,1283,1176,1759,1185,1127,947,942,915
Arwal,No,Y201609,1078,0,,,,,,,,,,92,1012,1283,987,1099,0,0,0,1392,0,0,2,1294,994,1102,1042,1623,1087,1043,914,904,875
Arwal,No,Y201610,1000,9,,,,2,,,,,,112,1143,1558,1276,1080,0,0,0,1593,0,0,0,1562,1259,1071,1193,1571,1006,1002,917,915,899
Arwal,No,Y201611,795,0,3,,,,,,,1,,96,1053,1479,1294,1121,0,0,0,1512,0,0,0,1467,1310,1103,1123,1288,1029,969,891,888,855
Arwal,No,Y201612,946,0,1,,,,,,,,,84,1114,1679,1543,1367,0,0,0,1503,0,0,0,1661,1542,1383,1092,1184,1196,1185,903,893,858
Arwal,No,Y201701,1171,0,1,,,1,,,,,,67,1024,1598,1784,1587,0,0,0,1447,0,0,0,1592,1789,1583,1061,1040,1407,1428,923,921,885
Arwal,No,Y201702,1282,0,,,,,,1,,1,,45,781,1478,1594,1711,0,0,0,1056,0,0,0,1463,1604,1705,801,1005,1400,1408,910,910,882
Arwal,No,Y201703,1529,0,,,,,,,,1,,57,661,1526,1527,1621,0,0,0,895,0,0,1,1532,1531,1651,670,1338,1692,1735,920,920,891
Arwal,No,Y201704,1545,0,3,0,0,0,0,0,0,0,0,34,563,1074,1296,1301,0,0,0,777,0,0,0,1076,1282,1272,622,57,1255,1266,864,860,827
Arwal,No,Y201705,1600,0,2,0,0,0,0,0,0,0,0,50,657,892,1161,1248,0,0,0,800,0,0,0,891,1162,1250,667,137,1270,1317,942,939,909
Arwal,No,Y201706,1961,0,2,0,0,0,0,0,0,1,0,47,644,999,935,1185,0,0,0,825,0,0,1,996,940,1170,628,112,1213,1227,890,890,873
Arwal,No,Y201707,1657,0,6,0,0,0,0,0,0,2,0,72,907,917,1014,1110,0,0,0,1049,0,0,1,930,1018,1118,854,2,1233,1227,917,917,890
Arwal,No,Y201708,1432,5,6,0,0,0,0,0,0,1,0,90,1178,899,927,951,0,0,0,1446,0,0,0,912,941,950,1151,2,997,990,920,920,899
Arwal,No,Y201709,1114,15,10,0,0,2,1,1,0,1,0,91,1197,1241,997,989,0,0,0,1516,0,1,0,1235,995,996,1158,7,912,1030,899,899,877
Arwal,No,Y201710,1007,37,7,0,0,2,0,0,0,3,0,90,1354,1507,1063,929,0,0,0,1668,1,0,0,1499,1058,937,1334,0,831,917,883,882,863
Arwal,No,Y201711,971,55,5,3,0,0,0,1,0,6,0,89,1166,1611,1361,932,0,0,0,1502,0,0,0,1603,1350,927,1128,4,885,970,891,891,874
Arwal,No,Y201712,969,112,4,0,3,0,0,0,0,10,0,45,1073,1694,1617,1427,0,0,0,1480,0,0,0,1687,1623,1407,1031,10,1080,1137,882,877,853
Arwal,No,Y201801,1012,52,5,1,0,0,1,0,0,12,0,72,889,1605,1602,1410,0,0,0,1212,0,0,1,1603,1601,1404,864,15,1260,1327,880,843,803
Arwal,No,Y201802,1240,33,4,1,0,0,1,1,0,7,0,52,826,1508,1640,1430,0,0,0,1132,0,0,0,1500,1630,1427,771,2,1369,1431,856,830,816
Arwal,No,Y201803,1423,39,3,0,0,1,1,0,0,3,0,25,796,1397,1579,1614,0,0,0,1040,0,0,0,1360,1579,1608,762,8,1407,1442,888,848,820
Arwal,No,Y201804,1501,20,4,0,0,0,0,0,0,5,0,50,702,1187,1302,1384,0,0,0,825,0,0,0,1213,1333,1426,641,16,1346,1344,841,838,816
Arwal,No,Y201805,1545,22,2,0,0,0,0,2,0,5,0,41,671,1074,1302,1406,0,0,0,838,0,0,0,1076,1315,1409,612,21,1284,1297,850,850,836
Arwal,No,Y201806,1499,35,2,0,0,0,0,0,0,6,0,46,580,968,1087,1137,0,0,0,761,0,0,0,968,1087,1137,562,24,1187,1190,827,819,793
Arwal,No,Y201807,1505,48,3,0,0,0,0,0,0,3,0,60,794,1112,1070,1178,0,0,0,978,0,0,0,1109,1070,1176,754,17,1116,1113,840,832,810
Arwal,No,Y201808,1533,89,2,0,0,0,0,0,0,7,0,83,1092,1032,1147,1204,0,0,0,1287,0,0,0,1029,1147,1193,1051,12,1152,1153,874,873,843
Arwal,No,Y201809,1343,71,8,0,0,0,0,0,0,9,0,96,1125,1264,979,1002,0,0,0,1455,0,0,0,1264,980,1006,1114,12,1013,1024,844,844,824
Arwal,No,Y201810,1071,87,7,0,0,0,0,0,0,5,0,75,1204,1516,1225,1160,0,0,0,1622,0,0,0,1518,1224,1163,1230,24,1072,1076,856,856,844
Arwal,No,Y201811,1047,65,9,0,0,0,0,0,0,7,0,62,1280,1857,1596,1397,0,0,0,1862,0,0,0,1873,1647,1639,1293,19,868,1175,860,860,841
Arwal,No,Y201812,525,74,3,0,0,0,1,0,0,2,0,57,791,797,883,698,0,0,0,1060,0,0,0,797,874,695,849,0,172,523,823,727,12
Arwal,No,Y201901,1132,134,5,2,0,0,0,0,0,7,0,54,888,2066,1479,1202,0,0,0,1469,0,0,0,2066,1485,1201,1053,0,119,1216,825,800,713
Arwal,No,Y201902,1469,58,1,0,0,0,0,0,0,11,0,68,857,1838,1753,1448,0,0,0,1262,0,0,0,1837,1764,1448,832,0,45,1502,812,771,758
Aurangabad,No,Y200804,,,,,,,,,,,,413,,3720,1961,5647,,,,2951,3720,1961,5647,,,,,3545,,3722,,,
Aurangabad,No,Y200805,,,,,,,,,,,,,,3979,5068,6177,,,,3282,3979,5068,6177,,,,,3667,,,,,
Aurangabad,No,Y200806,,,,,,,,,,,,,,3687,4470,5417,,,,3119,3687,4470,5417,,,,,6207,,4195,,,
Aurangabad,No,Y200807,,,,,,,,,,,,,,2033,2490,2871,,,,2679,18669,1946,2136,,,,1739,3974,,,,,
Aurangabad,No,Y200808,,,,,,,,,,,,150,,2842,2742,3281,,,,3753,2055,2041,2187,,,,,5348,,2048,,,
Aurangabad,No,Y200809,,,,,,,,,,,,,,3216,3172,3133,,,,4752,577,524,511,,,,3491,5811,,,,,
Aurangabad,No,Y200810,,,,,,,,,,,,,,5628,3052,3043,,,,5572,3729,1798,1787,,,,3853,4659,,,,,
Aurangabad,No,Y200811,,,,,,,,,,,,324,,6964,5495,3216,,,,6518,7026,5539,3261,,,,5176,3918,,2625,,,
Aurangabad,No,Y200812,3935,18,,,,,,,,,,854,,7523,7523,4603,,,,6990,7626,7669,4834,,,,4849,4218,,3106,2604,2520,
Aurangabad,No,Y200901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurangabad,No,Y200902,1904,,,,,,,,,,,242,584,6379,5078,4939,,,,5493,6459,5155,4986,,,,3357,3145,,2954,2174,1982,1982
Aurangabad,No,Y200903,2356,558,,,,,,,,,,731,2547,6204,7192,5801,,,,4609,6286,7298,5866,,,,2681,3164,,3995,2692,2538,2538
Aurangabad,No,Y200904,1568,3,,,,,,,,,,432,607,3906,5444,5734,,,,2978,3938,5482,5742,,,,2107,2923,,3219,2527,2206,2206
Aurangabad,No,Y200905,5481,11,,,,,,,,,,351,1249,4618,6196,7097,,,,3733,4658,6259,7140,,,,2588,4365,,3744,1703,1575,1345
Aurangabad,No,Y200906,6357,4,,,,,,,,,,252,1211,3374,4325,5200,,,,2696,3394,4380,5214,,,,1790,4144,,1813,2512,2220,2089
Aurangabad,No,Y200907,6097,288,,,,,,,,,,935,1975,3716,4643,5477,,,,4001,3724,4650,5490,,,,2834,5744,,3905,2581,2282,1540
Aurangabad,No,Y200908,6101,552,,,,,,,,,,935,1975,4134,4543,5589,,,,5314,4156,4568,5610,,,,3995,5774,,3880,2868,2666,2600
Aurangabad,No,Y200909,3029,473,,,,,,,,,,866,2485,3818,3757,4038,,,,5540,3831,3776,4163,,,,4607,5676,,3261,2889,2755,2670
Aurangabad,No,Y200910,3203,525,,,,,,,,,,1088,2162,5175,4214,3998,,,,6722,5161,4155,3994,,,,5725,5811,,2981,3139,3030,1757
Aurangabad,No,Y200911,3648,2622,,,,,,,,,,405,2119,6001,5011,4285,,,,6794,5997,5014,4278,,,,5859,5199,,3696,3114,3068,2055
Aurangabad,No,Y200912,10043,537,7,,,,,,,,,764,2110,5990,5819,4801,,,,5719,5985,5814,4795,,,,4516,4010,,3161,3225,3219,2624
Aurangabad,No,Y201001,6616,30,4,,,,,,,,,638,1556,6029,6104,5414,69,80,90,4973,6029,6104,5414,,,,4230,3613,,3017,3336,3336,2935
Aurangabad,No,Y201002,2042,17,,,,,,,,,,546,1688,5136,5473,5680,45,20,15,4889,5039,5481,5685,,,,3919,3534,,3727,3071,3071,2079
Aurangabad,No,Y201003,4359,12,,,,,,,,,,485,1384,4744,5553,5599,130,110,,4025,4747,5556,5599,,,,3449,3631,,4286,3287,3287,2839
Aurangabad,No,Y201004,4762,15,,,,,,,,,,466,1258,4153,4909,5471,35,25,35,3405,3884,4914,5109,,,,3140,3768,,4857,3187,3187,2540
Aurangabad,No,Y201005,6615,11,,,,,,,,,,799,1374,3722,4559,5002,30,18,20,3212,3193,4559,4662,,,,2976,4397,,4532,3091,3091,2719
Aurangabad,No,Y201006,6715,12,1,,,,,,,,,300,1305,3352,3594,4322,20,15,10,3428,3352,3594,4322,,,,3065,4168,,3491,3218,3218,2832
Aurangabad,No,Y201007,7757,7,2,,,,,,,,,657,1891,3718,3689,4090,18,10,8,4411,3718,3689,4090,,,,3978,5542,,4256,3354,3355,3047
Aurangabad,No,Y201008,7143,6,,,,,,,,,,472,2071,3067,2516,3203,12,6,4,4811,3145,2918,3176,,,,4241,4245,,2848,3100,2649,2254
Aurangabad,No,Y201009,6014,5,,,,,,,,,,461,2613,3496,2841,2669,10,4,3,5663,3510,2852,2680,,,,5323,3804,,2931,3288,2369,2127
Aurangabad,No,Y201010,8535,7,,,,,,,,,,503,2748,4526,3166,2865,,,,5822,4106,3166,2865,,,,5939,4318,,2741,3108,2787,2380
Aurangabad,No,Y201011,8681,8,,,,,,,,,,576,3028,6028,4332,3216,10,6,8,6702,6028,4332,3216,,,,6470,3729,,2785,2941,2911,2792
Aurangabad,No,Y201012,4906,9,,,,,,,,,,522,1799,6222,5947,4109,8,10,6,5442,6234,5954,4119,,,,4644,2397,,2824,3059,3051,2754
Aurangabad,No,Y201101,1532,,,,,,,,,,,15,352,740,706,480,,,,898,740,706,480,,,,766,393,,261,264,234,205
Aurangabad,No,Y201102,10587,8,2,,,,,,,,,365,1136,3956,4734,4265,,,,3465,4761,5799,5471,,,,3004,3308,,2082,2645,2614,2172
Aurangabad,No,Y201103,13950,5,,,,,,,,,,193,1423,4334,5345,5775,46,42,30,3950,4113,5414,5845,,,,3384,4431,,2596,2777,2715,2785
Aurangabad,No,Y201104,7583,5,,,,,,,,,,319,1335,4287,5323,6141,23,21,20,3573,4393,5418,6232,,,,3144,4394,,4198,3267,3216,2748
Aurangabad,No,Y201105,7900,5,,,,,,,,,,238,1544,3777,4363,5044,14,12,10,4298,3777,4336,5052,,,,3863,4868,,4314,2993,2948,2663
Aurangabad,No,Y201106,7815,9,3,,,,,,,,,253,1298,3566,3882,4291,11,10,9,4290,3565,3884,4291,,,,4089,4952,,3996,2708,2693,2387
Aurangabad,No,Y201107,8732,7,,,,,,,,,,219,2635,3558,3656,4039,16,20,18,5073,4153,4415,4738,,,,4171,6017,,3898,2750,2750,2482
Aurangabad,No,Y201108,7147,8,1,,,,,,,,,591,3319,2156,2027,2073,,,,6000,4147,3933,4152,,,,3625,6113,,2087,2729,2729,2641
Aurangabad,No,Y201109,6616,9,,,,,,,,,,308,4293,2746,2228,2306,,,,6375,4976,4139,4209,,,,3661,6134,,2031,2751,2750,2463
Aurangabad,No,Y201110,5769,7,3,,,,,,,,,191,5390,3571,2768,2401,2190,,,7178,6078,4587,4231,,,,4473,5705,978,1998,2745,2745,2467
Aurangabad,No,Y201111,5234,6,,,,,,,,,,204,4678,2808,2652,2314,4257,489,95,6595,5827,5300,4416,,,,3983,4889,1077,1911,2897,2897,2722
Aurangabad,No,Y201112,4140,8,,,,,,,,,,238,3282,5776,5076,4498,3521,1113,361,6378,6783,6132,5282,,,,4991,4622,2031,3198,3151,3151,2770
Aurangabad,No,Y201201,4362,11,,,,2,,,,,,162,3567,5572,6036,5170,3704,1809,1704,5574,6403,6862,6233,,,,4536,4632,1660,3729,2888,2888,2517
Aurangabad,No,Y201202,4402,6,,1,,1,,,,,,164,3308,4927,5310,5250,4858,2697,1931,4839,5815,6258,6292,,,,3879,4050,1842,3446,2942,2942,2545
Aurangabad,No,Y201203,4993,9,2,,,1,,,,2,,198,3323,4533,4881,4904,5012,2699,1823,4314,5274,5767,5757,,,,3377,4245,2128,3890,3012,3012,2624
Aurangabad,No,Y201204,4686,6,,1,,,,,,,,232,2888,1727,1843,2667,3998,2466,2230,3403,4003,4529,5381,,,,1755,3639,1640,1636,3026,2990,2452
Aurangabad,No,Y201205,6024,5,1,,,1,,,,1,1,521,2360,2576,2739,2728,2758,2536,2410,3788,3786,4426,4554,,,,2562,4346,492,2418,3549,3541,3134
Aurangabad,No,Y201206,5891,8,,,1,,,1,,3,,540,2605,2306,2608,2585,2973,2770,2604,3492,3369,4046,4271,,,,2093,5078,1876,2146,2771,2751,2314
Aurangabad,No,Y201207,5733,9,4,,2,,,,,,5,533,3630,2962,2846,3217,2691,2540,2251,4467,3630,3759,4299,,,,3181,6116,2402,3231,3116,3112,2762
Aurangabad,No,Y201208,4281,11,6,,,,,,,,1,149,3878,3119,3300,3344,2903,2687,2548,5292,3304,3652,3798,,,,4103,5527,2430,3208,2924,2921,2654
Aurangabad,No,Y201209,4296,8,7,,,1,,,,,,871,4522,3910,3394,3469,3460,2782,2782,5830,4263,3680,3770,,,,4386,5679,2089,2980,2921,2893,2499
Aurangabad,No,Y201210,3395,9,,,,,,,,,,984,4916,4488,3705,3300,3767,3010,2602,6184,4678,3770,3415,,,,5113,4998,2240,2894,2837,2837,2488
Aurangabad,No,Y201211,2963,10,,,,,,,,,,987,4888,4918,4130,3490,4418,3453,2924,5912,5217,4238,3601,,,,4787,4432,1948,2309,3087,3087,2762
Aurangabad,No,Y201212,2867,8,4,1,1,,,,,,,620,4336,5246,4701,3942,4277,3644,2968,5379,5460,4822,4073,,,,4267,4321,2147,2690,2783,2779,2251
Aurangabad,No,Y201301,4018,81,2,,,,,,,1,,420,3815,6164,6103,5237,3916,3582,2980,5135,6431,6182,5151,,,,3990,4678,2857,3637,2842,2842,2428
Aurangabad,No,Y201302,3922,9,,,,,,,,,,299,2954,5257,5237,5005,4138,3723,3359,3987,5410,5314,5073,,,,2914,4009,2750,3659,2820,2784,2428
Aurangabad,No,Y201303,5046,8,2,,,,,,,,1,321,2963,5685,6045,5966,5669,5175,4722,3898,5708,6135,6264,,,,2881,4155,3636,5087,2903,2923,2606
Aurangabad,No,Y201304,5382,5,2,,1,,,,,,,394,2481,4077,5213,5366,4379,5356,5159,3453,4318,5433,5514,,,,2490,4337,3377,4150,2842,2842,2548
Aurangabad,No,Y201305,4790,6,5,,,,,,,,1,529,2528,3447,4067,4836,3178,3952,4506,3185,3463,4097,4922,,,,2509,4378,2744,3736,2845,2845,2480
Aurangabad,No,Y201306,6745,7,,,,2,3,5,,,1,470,2675,3572,4057,4633,3709,4314,4701,3818,3647,4127,4654,,,,2829,5884,3364,4705,2765,2774,2503
Aurangabad,No,Y201307,5983,9,4,,,1,,,,1,,516,3458,3250,3695,4439,3356,3827,4194,4383,3357,3756,4218,,,,3528,5636,3132,4467,2859,2859,2572
Aurangabad,No,Y201308,5478,7,6,1,2,,,,,,1,594,3953,3754,4153,4646,3587,4044,4545,6375,3538,3852,4264,,,,5324,6082,3616,4345,2965,2960,2720
Aurangabad,No,Y201309,4327,0,,,,,,,,,,596,5109,4201,3570,3990,4014,3318,3719,6319,4031,3235,3653,,,,5195,5227,2516,3087,2753,2757,2509
Aurangabad,No,Y201310,3703,9,,,,,,,,,,232,5282,4852,3692,3278,4825,3774,3294,6029,4856,3680,3270,,,,5017,5061,2409,2965,2784,2784,2585
Aurangabad,No,Y201311,3514,9,,,,,,,,,,373,4882,5581,4301,3417,5203,4178,3390,6485,5470,4289,3488,8,50,31,5406,4341,2293,2573,2592,2592,2360
Aurangabad,No,Y201312,3355,12,,,,,,,,,,220,4125,5192,4386,3575,4905,4354,3627,5935,5184,4292,3429,1,0,0,4922,3573,2532,2769,2198,2198,2008
Aurangabad,No,Y201401,4000,0,,,,,,,,,,195,3995,6014,6489,5160,5665,6468,5048,4821,5908,6493,5162,0,0,0,3821,4245,3229,3757,2804,2804,2561
Aurangabad,No,Y201402,4710,5,,,,,,,,,,170,3333,5761,5774,6016,5470,5426,5713,4147,5758,5733,6025,0,0,0,3383,4328,3702,4274,2727,2664,2443
Aurangabad,No,Y201403,5703,0,,,,,,,,,,137,3177,5431,6011,6080,5272,5920,5970,3462,5345,5989,6062,0,0,0,2560,4472,4727,5247,2859,2894,2623
Aurangabad,No,Y201404,5316,6,,,,,,,,,,140,2584,4227,5063,5777,4430,5038,5730,3373,4206,5041,5789,0,0,0,2712,4010,4300,4556,2679,2677,2333
Aurangabad,No,Y201405,5588,0,,,,,,,,,,126,2680,3505,4306,4883,3716,4333,4911,3692,3505,4454,4881,0,0,0,3002,4550,4284,4158,2815,2815,2501
Aurangabad,No,Y201406,6392,6,,,,,,,,,,132,2816,3744,3890,4651,3746,4090,4726,3575,3754,3899,4651,0,0,0,2568,5024,4179,4346,2764,2764,2549
Aurangabad,No,Y201407,6234,0,,,,,,,,,,135,2928,3788,3624,4036,3787,3670,4093,4452,3775,3631,4021,0,0,0,3620,5675,4283,4367,2812,2812,2585
Aurangabad,No,Y201408,5613,9,,,,,,,,,,174,4653,4253,4162,4414,4250,4221,4459,5555,4295,4179,4427,0,0,0,4607,6112,3730,3714,2760,2760,2545
Aurangabad,No,Y201409,5144,8,,,,,,,,,,205,4841,4892,4446,4771,4935,4407,4643,6086,4929,4427,4678,21,49,45,4717,6423,3613,3635,2792,2792,2471
Aurangabad,No,Y201410,3778,9,,,,,,,,,,245,5039,5443,4488,4249,5623,4525,4310,6416,5517,4540,4282,0,0,0,4662,5424,3335,3194,2569,2565,2336
